,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Nonzero
44291,F00116570,2688,0,0,3,20,64.0,0,2,5
44292,F00116574,2688,0,1,3,10,45.0,0,2,6
44293,F00116577,2688,0,1,3,40,,0,3,6
44294,F00116580,2688,0,1,3,30,56.0,0,2,6
44295,F00116581,2687,0,1,3,5,32.0,0,2,6
44296,F00116586,2840,0,0,3,30,60.0,0,2,5
44297,F00116587,2840,0,0,3,80,60.0,0,2,5
44298,F00116588,2840,0,0,3,40,55.0,0,2,5
44299,F00116592,2999,0,1,3,20,58.0,0,1,6
44300,F00116593,2999,0,1,3,20,60.0,0,3,6
44301,F00116594,2999,0,1,3,40,60.0,0,3,6
44302,F00116595,2999,0,1,3,10,57.0,0,1,6
44303,F00116599,3164,0,1,3,20,56.0,0,3,6
44304,F00116600,3165,0,1,3,20,58.0,0,2,6
44305,F00116601,3165,0,1,3,30,53.0,0,1,6
44306,F00116606,3337,0,1,3,20,47.0,0,1,6
44307,F00116611,3336,0,1,3,25,59.0,0,3,6
44308,F00116613,3516,0,0,3,20,65.0,0,3,5
44309,F00116614,3516,0,1,3,15,59.0,0,3,6
44310,F00116615,3516,0,1,3,5,50.0,0,1,6
44311,F00116620,3702,0,0,3,15,64.0,0,2,5
44312,F00116622,3895,0,0,3,10,,0,2,5
44313,F00116624,3896,0,0,3,10,60.0,0,3,5
44314,F00116625,4096,0,1,3,20,61.0,0,1,6
44315,F00116630,168,1,0,3,5,8.0,0,3,6
44316,F00116631,168,1,0,3,20,22.0,0,1,6
44317,F00116636,168,1,1,3,40,21.0,0,2,7
44318,F00116637,168,1,1,3,30,21.0,0,1,7
44319,F00116639,188,1,0,3,15,,0,1,6
44320,F00116640,188,1,0,3,30,12.0,0,1,6
44321,F00116642,188,1,1,3,5,10.0,0,1,7
44322,F00116646,209,1,0,3,15,22.0,0,2,6
44323,F00116647,209,1,0,3,20,19.0,0,2,6
44324,F00116648,209,1,0,3,25,17.0,0,3,6
44325,F00116653,232,1,1,3,20,22.0,0,2,7
44326,F00116659,256,1,0,3,40,20.0,0,2,6
44327,F00116665,283,1,0,3,5,14.0,0,1,6
44328,F00116669,283,1,0,3,40,,0,2,6
44329,F00116671,283,1,1,3,5,,0,2,7
44330,F00116672,283,1,1,3,20,17.0,0,2,7
44331,F00116673,283,1,1,3,35,27.0,0,3,7
44332,F00116677,312,1,0,3,15,30.0,0,1,6
44333,F00116681,312,1,1,3,30,12.0,0,3,7
44334,F00116687,342,1,0,3,10,19.0,0,1,6
44335,F00116689,342,1,0,3,20,6.0,0,2,6
44336,F00116691,342,1,0,3,20,19.0,0,2,6
44337,F00116692,342,1,0,3,20,26.0,0,2,6
44338,F00116693,342,1,0,3,20,27.0,0,2,6
44339,F00116695,342,1,0,3,25,20.0,0,3,6
44340,F00116708,375,1,1,3,5,28.0,0,2,7
44341,F00116709,375,1,1,3,30,19.0,0,3,7
44342,F00116710,375,1,1,3,30,24.0,0,2,7
44343,F00116711,375,1,1,3,40,13.0,0,2,7
44344,F00116713,411,1,0,3,5,19.0,0,2,6
44345,F00116714,411,1,0,3,20,19.0,0,2,6
44346,F00116717,410,1,1,3,20,23.0,0,2,7
44347,F00116719,411,1,1,3,20,35.0,0,3,7
44348,F00116722,410,1,1,3,50,31.0,0,3,7
44349,F00116726,448,1,0,3,25,27.0,0,2,6
44350,F00116727,448,1,0,3,25,29.0,0,2,6
44351,F00116729,448,1,0,3,30,31.0,0,3,6
44352,F00116730,448,1,0,3,35,32.0,0,1,6
44353,F00116731,448,1,0,3,40,28.0,0,2,6
44354,F00116732,448,1,0,3,20,25.0,0,1,6
44355,F00116733,448,1,1,3,15,20.0,0,2,7
44356,F00116734,448,1,1,3,20,31.0,0,2,7
44357,F00116736,448,1,1,3,30,21.0,0,3,7
44358,F00116741,448,1,1,3,15,29.0,0,2,7
44359,F00116745,488,1,1,3,5,16.0,0,2,7
44360,F00116747,488,1,1,3,5,36.0,0,1,7
44361,F00116749,488,1,1,3,10,,0,2,7
44362,F00116750,488,1,1,3,15,31.0,0,2,7
44363,F00116753,488,1,1,3,20,28.0,0,2,7
44364,F00116754,531,1,0,3,10,,0,2,6
44365,F00116756,531,1,0,3,15,20.0,0,2,6
44366,F00116758,531,1,0,3,15,32.0,0,3,6
44367,F00116760,531,1,0,3,15,40.0,0,3,6
44368,F00116763,531,1,0,3,20,30.0,0,2,6
44369,F00116767,531,1,0,3,40,17.0,0,2,6
44370,F00116768,531,1,0,3,25,30.0,0,2,6
44371,F00116772,531,1,1,3,25,32.0,0,2,7
44372,F00116773,531,1,1,3,30,15.0,0,1,7
44373,F00116774,531,1,1,3,30,25.0,0,2,7
44374,F00116777,531,1,1,3,30,28.0,0,2,7
44375,F00116778,531,1,1,3,40,,0,2,7
44376,F00116779,577,1,0,3,10,31.0,0,2,6
44377,F00116780,577,1,0,3,15,17.0,0,2,6
44378,F00116784,577,1,0,3,25,33.0,0,2,6
44379,F00116789,577,1,1,3,20,31.0,0,1,7
44380,F00116792,577,1,1,3,40,34.0,0,2,7
44381,F00116799,625,1,0,3,40,36.0,0,3,6
44382,F00116800,625,1,0,3,50,30.0,0,2,6
44383,F00116801,626,1,0,3,20,33.0,0,2,6
44384,F00116806,677,1,0,3,10,32.0,0,3,6
44385,F00116808,677,1,0,3,15,30.0,0,1,6
44386,F00116810,677,1,0,3,30,17.0,0,3,6
44387,F00116813,677,1,0,3,45,30.0,0,1,6
44388,F00116815,677,1,0,3,20,,0,3,6
44389,F00116821,677,1,1,3,50,37.0,0,2,7
44390,F00116825,732,1,0,3,30,15.0,0,2,6
44391,F00116826,732,1,0,3,30,22.0,0,1,6
44392,F00116828,731,1,0,3,35,35.0,0,3,6
44393,F00116829,731,1,0,3,40,41.0,0,1,6
44394,F00116831,732,1,0,3,60,39.0,0,3,6
44395,F00116832,732,1,0,3,10,25.0,0,3,6
44396,F00116835,732,1,1,3,35,29.0,0,1,7
44397,F00116837,789,1,0,3,10,32.0,0,2,6
44398,F00116842,789,1,0,3,30,37.0,0,2,6
44399,F00116843,789,1,1,3,10,24.0,0,1,7
44400,F00116845,789,1,1,3,15,36.0,0,3,7
44401,F00116848,789,1,1,3,35,,0,2,7
44402,F00116853,789,1,1,3,25,33.0,0,1,7
44403,F00116854,851,1,0,3,10,29.0,0,1,6
44404,F00116857,851,1,0,3,30,33.0,0,3,6
44405,F00116859,851,1,1,3,15,34.0,0,2,7
44406,F00116870,915,1,0,3,20,28.0,0,3,6
44407,F00116873,915,1,0,3,30,38.0,0,2,6
44408,F00116875,915,1,0,3,40,35.0,0,2,6
44409,F00116876,915,1,0,3,20,35.0,0,3,6
44410,F00116880,916,1,1,3,15,6.0,0,2,7
44411,F00116882,916,1,1,3,25,,0,2,7
44412,F00116883,915,1,1,3,40,34.0,0,2,7
44413,F00116888,984,1,0,3,20,16.0,0,1,6
44414,F00116891,984,1,0,3,30,32.0,0,2,6
44415,F00116894,984,1,0,3,30,40.0,0,2,6
44416,F00116900,984,1,1,3,20,30.0,0,2,7
44417,F00116904,1056,1,0,3,15,24.0,0,3,6
44418,F00116905,1056,1,0,3,20,30.0,0,3,6
44419,F00116906,1056,1,0,3,20,46.0,0,1,6
44420,F00116907,1056,1,0,3,25,27.0,0,2,6
44421,F00116909,1056,1,0,3,30,24.0,0,3,6
44422,F00116915,1056,1,1,3,5,29.0,0,2,7
44423,F00116919,1056,1,1,3,35,36.0,0,2,7
44424,F00116930,1132,1,0,3,20,42.0,0,2,6
44425,F00116931,1132,1,0,3,20,45.0,0,2,6
44426,F00116932,1132,1,0,3,25,36.0,0,1,6
44427,F00116934,1132,1,0,3,40,,0,2,6
44428,F00116935,1132,1,0,3,40,30.0,0,1,6
44429,F00116940,1132,1,1,3,15,32.0,0,2,7
44430,F00116941,1132,1,1,3,60,40.0,0,3,7
44431,F00116946,1212,1,0,3,20,25.0,0,2,6
44432,F00116947,1212,1,0,3,25,20.0,0,1,6
44433,F00116948,1212,1,0,3,25,33.0,0,1,6
44434,F00116953,1212,1,1,3,5,35.0,0,3,7
44435,F00116956,1212,1,1,3,15,13.0,0,3,7
44436,F00116959,1212,1,1,3,45,43.0,0,2,7
44437,F00116960,1212,1,1,3,30,43.0,0,1,7
44438,F00116961,1296,1,0,3,15,46.0,0,2,6
44439,F00116963,1297,1,0,3,30,24.0,0,2,6
44440,F00116964,1297,1,0,3,30,48.0,0,3,6
44441,F00116965,1296,1,0,3,40,17.0,0,3,6
44442,F00116968,1296,1,0,3,20,40.0,0,2,6
44443,F00116969,1297,1,0,3,20,42.0,0,2,6
44444,F00116977,1385,1,0,3,5,15.0,0,3,6
44445,F00116978,1385,1,0,3,10,21.0,0,2,6
44446,F00116981,1385,1,0,3,20,44.0,0,2,6
44447,F00116982,1385,1,0,3,25,20.0,0,2,6
44448,F00116984,1385,1,0,3,30,21.0,0,3,6
44449,F00116985,1385,1,0,3,20,10.0,0,1,6
44450,F00116987,1385,1,0,3,10,23.0,0,1,6
44451,F00116988,1385,1,0,3,20,32.0,0,2,6
44452,F00116989,1385,1,0,3,30,,0,1,6
44453,F00116990,1385,1,1,3,5,43.0,0,1,7
44454,F00116991,1385,1,1,3,30,25.0,0,2,7
44455,F00116993,1385,1,1,3,20,40.0,0,2,7
44456,F00116998,1478,1,0,3,20,44.0,0,3,6
44457,F00117000,1478,1,0,3,25,44.0,0,2,6
44458,F00117001,1478,1,0,3,25,52.0,0,2,6
44459,F00117002,1478,1,0,3,40,48.0,0,2,6
44460,F00117003,1478,1,0,3,45,45.0,0,1,6
44461,F00117007,1478,1,0,3,15,41.0,0,2,6
44462,F00117008,1478,1,0,3,20,,0,2,6
44463,F00117012,1478,1,1,3,30,44.0,0,1,7
44464,F00117013,1478,1,1,3,50,42.0,0,3,7
44465,F00117014,1478,1,1,3,20,40.0,0,3,7
44466,F00117016,1576,1,0,3,25,38.0,0,3,6
44467,F00117019,1576,1,0,3,60,50.0,0,3,6
44468,F00117021,1576,1,0,3,10,13.0,0,2,6
44469,F00117023,1575,1,0,3,30,,0,1,6
44470,F00117025,1575,1,1,3,5,,0,2,7
44471,F00117026,1576,1,1,3,15,20.0,0,1,7
44472,F00117027,1575,1,1,3,15,22.0,0,2,7
44473,F00117029,1576,1,1,3,20,39.0,0,3,7
44474,F00117035,1678,1,0,3,5,33.0,0,2,6
44475,F00117037,1678,1,0,3,10,52.0,0,2,6
44476,F00117038,1678,1,0,3,20,39.0,0,2,6
44477,F00117040,1678,1,0,3,30,,0,1,6
44478,F00117041,1678,1,0,3,30,40.0,0,1,6
44479,F00117043,1678,1,0,3,15,43.0,0,1,6
44480,F00117044,1678,1,0,3,10,15.0,0,2,6
44481,F00117046,1678,1,1,3,15,25.0,0,1,7
44482,F00117053,1785,1,0,3,15,24.0,0,2,6
44483,F00117061,1785,1,1,3,20,50.0,0,2,7
44484,F00117063,1785,1,1,3,10,17.0,0,3,7
44485,F00117065,1898,1,0,3,5,31.0,0,1,6
44486,F00117069,1898,1,0,3,40,30.0,0,3,6
44487,F00117071,1898,1,0,3,60,41.0,0,3,6
44488,F00117072,1898,1,0,3,20,50.0,0,1,6
44489,F00117079,1898,1,1,3,30,49.0,0,1,7
44490,F00117080,1898,1,1,3,40,50.0,0,2,7
44491,F00117084,2016,1,0,3,60,40.0,0,2,6
44492,F00117087,2016,1,0,3,20,51.0,0,2,6
44493,F00117097,2015,1,1,3,40,45.0,0,3,7
44494,F00117098,2015,1,1,3,40,52.0,0,2,7
44495,F00117099,2016,1,1,3,20,,0,1,7
44496,F00117101,2015,1,1,3,15,48.0,0,3,7
44497,F00117105,2138,1,0,3,10,53.0,0,1,6
44498,F00117106,2139,1,0,3,10,55.0,0,2,6
44499,F00117111,2138,1,0,3,5,28.0,0,1,6
44500,F00117112,2138,1,0,3,5,43.0,0,2,6
44501,F00117114,2138,1,0,3,20,51.0,0,2,6
44502,F00117117,2138,1,1,3,10,57.0,0,2,7
44503,F00117118,2139,1,1,3,15,44.0,0,3,7
44504,F00117121,2138,1,1,3,20,40.0,0,2,7
44505,F00117126,2267,1,0,3,10,53.0,0,1,6
44506,F00117128,2267,1,0,3,25,35.0,0,2,6
44507,F00117129,2267,1,0,3,30,20.0,0,2,6
44508,F00117133,2267,1,0,3,15,50.0,0,2,6
44509,F00117134,2267,1,1,3,10,,0,1,7
44510,F00117139,2402,1,0,3,15,32.0,0,3,6
44511,F00117144,2401,1,1,3,40,52.0,0,2,7
44512,F00117145,2402,1,1,3,40,54.0,0,2,7
44513,F00117147,2541,1,0,3,10,25.0,0,2,6
44514,F00117152,2542,1,1,3,20,60.0,0,2,7
44515,F00117157,2688,1,1,3,40,54.0,0,2,7
44516,F00117161,2840,1,1,3,15,56.0,0,2,7
44517,F00117162,2840,1,1,3,20,33.0,0,2,7
44518,F00117167,2999,1,0,3,10,47.0,0,3,6
44519,F00117168,2999,1,0,3,15,54.0,0,3,6
44520,F00117174,2999,1,0,3,20,60.0,0,1,6
44521,F00117176,2999,1,1,3,10,40.0,0,2,7
44522,F00117180,3165,1,0,3,30,50.0,0,1,6
44523,F00117184,3165,1,1,3,20,54.0,0,2,7
44524,F00117185,3164,1,1,3,20,51.0,0,3,7
44525,F00117186,3165,1,1,3,10,40.0,0,2,7
44526,F00117189,3337,1,0,3,20,,0,2,6
44527,F00117190,3336,1,0,3,20,47.0,0,2,6
44528,F00117195,3702,1,0,3,20,49.0,0,1,6
44529,F00117196,3702,1,0,3,20,63.0,0,1,6
44530,F00117197,3702,1,1,3,5,43.0,0,1,7
44531,F00117200,3702,1,1,3,10,40.0,0,1,7
44532,F00117201,3895,1,1,3,10,51.0,0,3,7
44533,F00117203,4097,1,0,3,10,50.0,0,2,6
44534,F00117206,4096,1,1,3,10,,0,3,7
44535,F00117209,169,0,0,2,10,19.0,1,2,6
44536,F00117211,168,0,0,2,20,15.0,6,2,6
44537,F00117212,188,0,0,2,30,17.0,6,1,6
44538,F00117216,232,0,0,2,20,19.0,4,2,6
44539,F00117217,256,0,0,2,20,,7,3,6
44540,F00117220,283,0,0,2,20,15.0,8,2,6
44541,F00117225,312,0,0,2,10,5.0,7,3,6
44542,F00117226,311,0,0,2,20,,11,2,6
44543,F00117229,312,0,0,2,30,24.0,2,2,6
44544,F00117230,311,0,0,2,30,30.0,0,1,5
44545,F00117232,342,0,0,2,20,24.0,7,2,6
44546,F00117236,375,0,0,2,15,15.0,4,3,6
44547,F00117240,375,0,0,2,40,27.0,6,3,6
44548,F00117242,375,0,0,2,60,26.0,9,2,6
44549,F00117245,411,0,0,2,20,18.0,13,3,6
44550,F00117252,410,0,0,2,40,20.0,5,2,6
44551,F00117253,410,0,0,2,40,22.0,5,1,6
44552,F00117254,410,0,0,2,40,25.0,5,2,6
44553,F00117255,410,0,0,2,60,17.0,10,2,6
44554,F00117257,410,0,0,2,60,32.0,3,2,6
44555,F00117258,448,0,0,2,10,14.0,11,2,6
44556,F00117259,448,0,0,2,10,15.0,11,2,6
44557,F00117261,448,0,0,2,20,12.0,4,2,6
44558,F00117267,448,0,0,2,40,20.0,13,1,6
44559,F00117270,448,0,0,2,40,28.0,2,3,6
44560,F00117272,448,0,0,2,60,24.0,10,1,6
44561,F00117274,488,0,0,2,20,20.0,5,2,6
44562,F00117275,488,0,0,2,25,19.0,12,2,6
44563,F00117276,488,0,0,2,30,17.0,14,2,6
44564,F00117282,488,0,0,2,40,26.0,3,2,6
44565,F00117285,489,0,0,2,50,18.0,13,1,6
44566,F00117290,531,0,0,2,20,12.0,16,3,6
44567,F00117293,531,0,0,2,30,17.0,14,2,6
44568,F00117295,531,0,0,2,35,12.0,18,3,6
44569,F00117297,531,0,0,2,40,,8,3,6
44570,F00117298,531,0,0,2,50,21.0,11,2,6
44571,F00117299,531,0,0,2,50,,5,1,6
44572,F00117306,577,0,0,2,15,19.0,5,1,6
44573,F00117307,577,0,0,2,15,20.0,9,3,6
44574,F00117315,577,0,0,2,20,32.0,2,3,6
44575,F00117320,577,0,0,2,50,16.0,19,1,6
44576,F00117321,577,0,0,2,60,19.0,13,2,6
44577,F00117323,626,0,0,2,20,20.0,10,2,6
44578,F00117327,625,0,0,2,10,17.0,12,2,6
44579,F00117328,625,0,0,2,10,19.0,14,1,6
44580,F00117329,625,0,0,2,10,,4,1,6
44581,F00117333,625,0,0,2,20,18.0,15,1,6
44582,F00117337,626,0,0,2,20,24.0,10,2,6
44583,F00117338,625,0,0,2,20,28.0,7,2,6
44584,F00117342,626,0,0,2,30,19.0,18,2,6
44585,F00117346,625,0,0,2,40,18.0,12,2,6
44586,F00117349,626,0,0,2,50,27.0,5,1,6
44587,F00117350,625,0,0,2,60,9.0,20,2,6
44588,F00117354,677,0,0,2,10,8.0,20,1,6
44589,F00117355,677,0,0,2,10,11.0,20,1,6
44590,F00117356,677,0,0,2,10,20.0,15,1,6
44591,F00117360,677,0,0,2,20,20.0,13,3,6
44592,F00117361,677,0,0,2,20,21.0,13,2,6
44593,F00117362,677,0,0,2,20,26.0,1,3,6
44594,F00117367,677,0,0,2,25,21.0,16,2,6
44595,F00117369,677,0,0,2,30,20.0,19,3,6
44596,F00117371,677,0,0,2,40,22.0,20,2,6
44597,F00117374,677,0,0,2,40,38.0,0,2,5
44598,F00117375,677,0,0,2,50,14.0,21,3,6
44599,F00117376,677,0,0,2,50,24.0,11,2,6
44600,F00117377,677,0,0,2,60,17.0,13,1,6
44601,F00117379,677,0,0,2,60,36.0,0,2,5
44602,F00117382,731,0,0,2,10,6.0,18,2,6
44603,F00117383,731,0,0,2,10,20.0,2,2,6
44604,F00117385,731,0,0,2,20,,9,1,6
44605,F00117387,732,0,0,2,20,34.0,8,2,6
44606,F00117389,732,0,0,2,25,20.0,11,1,6
44607,F00117393,731,0,0,2,30,20.0,1,1,6
44608,F00117394,732,0,0,2,30,21.0,13,3,6
44609,F00117396,731,0,0,2,35,26.0,10,2,6
44610,F00117398,731,0,0,2,40,16.0,16,2,6
44611,F00117400,732,0,0,2,40,29.0,0,1,5
44612,F00117402,731,0,0,2,40,37.0,3,3,6
44613,F00117403,731,0,0,2,50,18.0,15,3,6
44614,F00117406,732,0,0,2,60,,4,1,6
44615,F00117407,732,0,0,2,80,31.0,9,2,6
44616,F00117408,731,0,0,2,30,17.0,20,2,6
44617,F00117409,789,0,0,2,10,18.0,19,2,6
44618,F00117410,789,0,0,2,10,31.0,4,2,6
44619,F00117411,790,0,0,2,15,26.0,11,3,6
44620,F00117415,789,0,0,2,20,15.0,20,1,6
44621,F00117418,790,0,0,2,20,20.0,2,2,6
44622,F00117422,789,0,0,2,20,32.0,13,1,6
44623,F00117423,789,0,0,2,20,37.0,0,2,5
44624,F00117424,790,0,0,2,25,,20,2,6
44625,F00117430,789,0,0,2,30,38.0,0,3,5
44626,F00117431,789,0,0,2,35,13.0,19,2,6
44627,F00117433,790,0,0,2,40,34.0,11,1,6
44628,F00117435,789,0,0,2,60,29.0,6,1,6
44629,F00117438,790,0,0,2,10,,2,2,6
44630,F00117439,850,0,0,2,10,12.0,20,2,6
44631,F00117441,851,0,0,2,10,35.0,2,2,6
44632,F00117442,850,0,0,2,15,18.0,22,2,6
44633,F00117447,851,0,0,2,20,18.0,18,2,6
44634,F00117453,851,0,0,2,20,34.0,6,2,6
44635,F00117454,851,0,0,2,25,32.0,5,3,6
44636,F00117455,850,0,0,2,25,35.0,4,1,6
44637,F00117459,851,0,0,2,30,35.0,1,2,6
44638,F00117461,851,0,0,2,40,,11,1,6
44639,F00117462,850,0,0,2,40,28.0,12,3,6
44640,F00117464,850,0,0,2,40,30.0,6,3,6
44641,F00117465,850,0,0,2,40,32.0,5,2,6
44642,F00117468,851,0,0,2,50,20.0,15,3,6
44643,F00117470,851,0,0,2,60,24.0,14,3,6
44644,F00117472,850,0,0,2,80,24.0,9,1,6
44645,F00117475,915,0,0,2,5,34.0,1,3,6
44646,F00117477,915,0,0,2,10,21.0,20,3,6
44647,F00117478,915,0,0,2,15,,25,1,6
44648,F00117482,915,0,0,2,20,25.0,1,3,6
44649,F00117483,916,0,0,2,20,,12,2,6
44650,F00117485,915,0,0,2,20,39.0,4,2,6
44651,F00117486,916,0,0,2,25,28.0,16,2,6
44652,F00117487,915,0,0,2,30,16.0,23,2,6
44653,F00117489,915,0,0,2,30,23.0,12,2,6
44654,F00117492,915,0,0,2,30,31.0,4,3,6
44655,F00117500,915,0,0,2,40,32.0,6,1,6
44656,F00117504,916,0,0,2,60,,8,1,6
44657,F00117507,915,0,0,2,45,36.0,3,2,6
44658,F00117516,984,0,0,2,10,35.0,0,3,5
44659,F00117523,984,0,0,2,20,,13,2,6
44660,F00117525,984,0,0,2,20,,10,1,6
44661,F00117529,984,0,0,2,20,34.0,4,3,6
44662,F00117533,984,0,0,2,30,20.0,18,2,6
44663,F00117534,984,0,0,2,30,25.0,0,3,5
44664,F00117535,984,0,0,2,30,,6,2,6
44665,F00117536,984,0,0,2,30,33.0,6,1,6
44666,F00117540,984,0,0,2,40,20.0,21,2,6
44667,F00117543,984,0,0,2,40,26.0,18,2,6
44668,F00117545,984,0,0,2,40,30.0,13,2,6
44669,F00117552,984,0,0,2,60,35.0,9,1,6
44670,F00117556,1056,0,0,2,20,20.0,11,2,6
44671,F00117557,1056,0,0,2,20,33.0,6,2,6
44672,F00117559,1056,0,0,2,5,15.0,22,1,6
44673,F00117560,1056,0,0,2,5,,0,1,5
44674,F00117561,1056,0,0,2,10,,22,1,6
44675,F00117562,1056,0,0,2,10,25.0,12,1,6
44676,F00117564,1056,0,0,2,15,16.0,24,3,6
44677,F00117566,1056,0,0,2,20,15.0,17,3,6
44678,F00117569,1056,0,0,2,20,22.0,15,2,6
44679,F00117571,1056,0,0,2,20,23.0,20,2,6
44680,F00117576,1056,0,0,2,20,35.0,2,1,6
44681,F00117578,1056,0,0,2,25,35.0,8,2,6
44682,F00117581,1056,0,0,2,40,13.0,25,3,6
44683,F00117583,1056,0,0,2,40,19.0,18,2,6
44684,F00117584,1056,0,0,2,40,,9,2,6
44685,F00117585,1056,0,0,2,40,43.0,4,3,6
44686,F00117586,1056,0,0,2,50,33.0,8,2,6
44687,F00117587,1056,0,0,2,60,,6,2,6
44688,F00117595,1132,0,0,2,5,20.0,18,1,6
44689,F00117602,1132,0,0,2,10,42.0,3,3,6
44690,F00117606,1132,0,0,2,20,8.0,0,3,5
44691,F00117607,1132,0,0,2,20,14.0,26,1,6
44692,F00117608,1132,0,0,2,20,19.0,20,3,6
44693,F00117610,1132,0,0,2,20,21.0,21,2,6
44694,F00117619,1132,0,0,2,25,,20,3,6
44695,F00117620,1132,0,0,2,25,18.0,24,2,6
44696,F00117624,1132,0,0,2,25,32.0,9,2,6
44697,F00117630,1132,0,0,2,30,33.0,5,2,6
44698,F00117636,1132,0,0,2,40,34.0,8,2,6
44699,F00117640,1132,0,0,2,60,36.0,4,2,6
44700,F00117642,1132,0,0,2,30,20.0,18,2,6
44701,F00117644,1212,0,0,2,10,13.0,23,2,6
44702,F00117646,1212,0,0,2,10,33.0,13,1,6
44703,F00117647,1212,0,0,2,15,10.0,28,2,6
44704,F00117649,1212,0,0,2,15,24.0,15,2,6
44705,F00117652,1212,0,0,2,15,39.0,5,1,6
44706,F00117653,1212,0,0,2,20,15.0,14,2,6
44707,F00117670,1212,0,0,2,50,35.0,2,1,6
44708,F00117673,1212,0,0,2,65,14.0,26,2,6
44709,F00117675,1212,0,0,2,5,11.0,29,1,6
44710,F00117679,1212,0,0,2,20,30.0,9,1,6
44711,F00117680,1296,0,0,2,40,,15,1,6
44712,F00117681,1296,0,0,2,10,10.0,28,2,6
44713,F00117683,1297,0,0,2,15,27.0,17,2,6
44714,F00117685,1296,0,0,2,20,15.0,8,2,6
44715,F00117690,1297,0,0,2,20,40.0,5,3,6
44716,F00117696,1296,0,0,2,30,35.0,12,2,6
44717,F00117698,1296,0,0,2,35,31.0,4,2,6
44718,F00117701,1296,0,0,2,40,18.0,25,2,6
44719,F00117705,1296,0,0,2,40,36.0,2,1,6
44720,F00117707,1296,0,0,2,60,11.0,26,2,6
44721,F00117709,1297,0,0,2,60,41.0,7,2,6
44722,F00117711,1297,0,0,2,20,22.0,20,2,6
44723,F00117712,1297,0,0,2,25,43.0,5,2,6
44724,F00117716,1385,0,0,2,10,,12,1,6
44725,F00117718,1385,0,0,2,20,15.0,26,1,6
44726,F00117719,1385,0,0,2,20,,27,3,6
44727,F00117722,1385,0,0,2,20,36.0,6,1,6
44728,F00117727,1385,0,0,2,20,47.0,2,1,6
44729,F00117731,1385,0,0,2,30,19.0,25,2,6
44730,F00117738,1385,0,0,2,40,33.0,8,1,6
44731,F00117740,1385,0,0,2,40,,1,1,6
44732,F00117742,1385,0,0,2,45,33.0,11,2,6
44733,F00117743,1385,0,0,2,45,37.0,6,2,6
44734,F00117744,1385,0,0,2,50,20.0,19,1,6
44735,F00117749,1385,0,0,2,20,33.0,3,2,6
44736,F00117751,1385,0,0,2,40,41.0,2,1,6
44737,F00117752,1385,0,0,2,40,37.0,8,2,6
44738,F00117753,1385,0,0,2,40,36.0,7,1,6
44739,F00117754,1478,0,0,2,20,20.0,26,2,6
44740,F00117756,1478,0,0,2,10,10.0,32,3,6
44741,F00117761,1478,0,0,2,20,16.0,24,2,6
44742,F00117764,1478,0,0,2,20,29.0,8,3,6
44743,F00117766,1478,0,0,2,20,33.0,12,3,6
44744,F00117768,1478,0,0,2,20,47.0,0,3,5
44745,F00117771,1478,0,0,2,30,25.0,21,1,6
44746,F00117772,1478,0,0,2,30,43.0,3,1,6
44747,F00117773,1478,0,0,2,30,44.0,2,2,6
44748,F00117774,1478,0,0,2,35,10.0,29,1,6
44749,F00117776,1478,0,0,2,40,31.0,10,3,6
44750,F00117780,1478,0,0,2,60,45.0,4,1,6
44751,F00117784,1478,0,0,2,20,36.0,8,1,6
44752,F00117793,1576,0,0,2,10,16.0,24,3,6
44753,F00117796,1576,0,0,2,10,25.0,21,1,6
44754,F00117797,1576,0,0,2,10,40.0,7,2,6
44755,F00117798,1575,0,0,2,15,8.0,33,1,6
44756,F00117801,1576,0,0,2,20,12.0,11,2,6
44757,F00117802,1576,0,0,2,20,20.0,1,2,6
44758,F00117803,1575,0,0,2,20,22.0,25,1,6
44759,F00117809,1576,0,0,2,30,21.0,20,1,6
44760,F00117810,1576,0,0,2,30,38.0,11,2,6
44761,F00117812,1576,0,0,2,40,10.0,18,3,6
44762,F00117813,1576,0,0,2,40,13.0,28,3,6
44763,F00117815,1576,0,0,2,40,28.0,23,2,6
44764,F00117819,1576,0,0,2,40,42.0,3,2,6
44765,F00117820,1575,0,0,2,45,35.0,13,1,6
44766,F00117822,1576,0,0,2,60,29.0,17,1,6
44767,F00117823,1576,0,0,2,60,31.0,13,2,6
44768,F00117826,1575,0,0,2,10,27.0,13,2,6
44769,F00117836,1678,0,0,2,15,33.0,13,3,6
44770,F00117840,1678,0,0,2,20,10.0,31,1,6
44771,F00117843,1678,0,0,2,20,24.0,13,3,6
44772,F00117844,1678,0,0,2,20,27.0,18,1,6
44773,F00117845,1678,0,0,2,20,30.0,26,2,6
44774,F00117849,1678,0,0,2,20,42.0,2,2,6
44775,F00117850,1678,0,0,2,20,45.0,2,2,6
44776,F00117852,1678,0,0,2,30,32.0,2,2,6
44777,F00117853,1678,0,0,2,30,33.0,14,2,6
44778,F00117858,1678,0,0,2,40,40.0,16,2,6
44779,F00117860,1678,0,0,2,40,42.0,8,1,6
44780,F00117865,1678,0,0,2,40,42.0,7,3,6
44781,F00117866,1678,0,0,2,20,24.0,22,2,6
44782,F00117868,1678,0,0,2,20,43.0,7,1,6
