,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,Nonzero
78049,F00137045,1786,0,1,2,15,15.0,11,1,0,6
78050,F00137046,1785,0,1,2,15,,17,3,0,6
78051,F00137048,1785,0,1,2,15,36.0,15,3,0,6
78052,F00137049,1785,0,1,2,15,43.0,9,3,0,6
78053,F00137050,1786,0,1,2,15,46.0,3,2,0,6
78054,F00137051,1785,0,1,2,20,8.0,35,3,0,6
78055,F00137052,1785,0,1,2,20,11.0,30,2,0,6
78056,F00137053,1785,0,1,2,20,15.0,28,2,0,6
78057,F00137054,1785,0,1,2,20,17.0,30,2,0,6
78058,F00137059,1785,0,1,2,25,27.0,26,1,0,6
78059,F00137060,1785,0,1,2,25,34.0,13,2,0,6
78060,F00137067,1785,0,1,2,30,,16,1,0,6
78061,F00137069,1785,0,1,2,40,15.0,25,3,0,6
78062,F00137071,1785,0,1,2,60,29.0,15,2,0,6
78063,F00137074,1786,0,1,2,55,,21,2,1,7
78064,F00137075,1785,0,1,2,15,37.0,18,1,1,7
78065,F00137077,1785,0,1,2,20,28.0,19,2,1,7
78066,F00137078,1786,0,1,2,10,28.0,19,2,1,7
78067,F00137079,1785,0,1,2,20,20.0,30,2,1,7
78068,F00137080,1785,0,1,2,10,7.0,33,1,1,7
78069,F00137082,1898,0,1,2,5,25.0,16,1,0,6
78070,F00137084,1898,0,1,2,10,21.0,25,3,0,6
78071,F00137085,1898,0,1,2,10,26.0,16,2,0,6
78072,F00137086,1898,0,1,2,10,30.0,6,1,0,6
78073,F00137087,1898,0,1,2,10,,4,3,0,6
78074,F00137089,1898,0,1,2,15,44.0,4,2,0,6
78075,F00137090,1898,0,1,2,20,15.0,16,2,0,6
78076,F00137093,1898,0,1,2,20,22.0,24,2,0,6
78077,F00137095,1898,0,1,2,20,23.0,25,1,0,6
78078,F00137098,1898,0,1,2,25,25.0,13,1,0,6
78079,F00137099,1898,0,1,2,25,,12,1,0,6
78080,F00137100,1898,0,1,2,25,45.0,1,2,0,6
78081,F00137101,1898,0,1,2,30,15.0,34,2,0,6
78082,F00137102,1898,0,1,2,30,17.0,31,1,0,6
78083,F00137106,1898,0,1,2,30,53.0,1,2,0,6
78084,F00137107,1898,0,1,2,30,54.0,4,2,0,6
78085,F00137108,1898,0,1,2,40,10.0,34,1,0,6
78086,F00137111,1898,0,1,2,40,38.0,12,2,0,6
78087,F00137112,1898,0,1,2,40,,10,3,0,6
78088,F00137115,1898,0,1,2,50,29.0,21,3,0,6
78089,F00137116,1898,0,1,2,60,37.0,13,1,0,6
78090,F00137121,1898,0,1,2,20,30.0,18,2,1,7
78091,F00137122,1898,0,1,2,20,38.0,10,1,1,7
78092,F00137124,1898,0,1,2,50,,30,2,1,7
78093,F00137125,1898,0,1,2,20,32.0,4,1,1,7
78094,F00137128,2016,0,1,2,5,20.0,24,2,0,6
78095,F00137129,2016,0,1,2,5,21.0,30,1,0,6
78096,F00137130,2016,0,1,2,5,40.0,14,2,0,6
78097,F00137131,2015,0,1,2,10,10.0,35,3,0,6
78098,F00137135,2016,0,1,2,20,,8,2,0,6
78099,F00137136,2016,0,1,2,20,23.0,10,1,0,6
78100,F00137138,2016,0,1,2,20,,22,3,0,6
78101,F00137139,2016,0,1,2,20,29.0,17,1,0,6
78102,F00137143,2015,0,1,2,25,11.0,31,2,0,6
78103,F00137147,2015,0,1,2,30,25.0,27,1,0,6
78104,F00137148,2016,0,1,2,30,27.0,20,2,0,6
78105,F00137149,2016,0,1,2,30,48.0,1,2,0,6
78106,F00137150,2015,0,1,2,35,35.0,18,3,0,6
78107,F00137151,2015,0,1,2,40,6.0,33,2,0,6
78108,F00137154,2015,0,1,2,40,20.0,24,2,0,6
78109,F00137155,2016,0,1,2,40,23.0,27,2,0,6
78110,F00137156,2015,0,1,2,40,28.0,20,1,0,6
78111,F00137157,2016,0,1,2,40,29.0,19,1,0,6
78112,F00137160,2015,0,1,2,40,40.0,11,2,0,6
78113,F00137161,2016,0,1,2,40,50.0,3,2,0,6
78114,F00137164,2016,0,1,2,80,50.0,7,1,0,6
78115,F00137165,2015,0,1,2,25,42.0,9,1,1,7
78116,F00137166,2016,0,1,2,30,25.0,25,3,1,7
78117,F00137167,2015,0,1,2,40,24.0,28,1,1,7
78118,F00137168,2016,0,1,2,40,30.0,17,1,1,7
78119,F00137170,2015,0,1,2,20,17.0,23,3,1,7
78120,F00137176,2138,0,1,2,10,7.0,38,1,0,6
78121,F00137177,2139,0,1,2,10,10.0,33,1,0,6
78122,F00137178,2139,0,1,2,10,18.0,36,2,0,6
78123,F00137179,2138,0,1,2,10,21.0,30,3,0,6
78124,F00137180,2139,0,1,2,10,25.0,20,2,0,6
78125,F00137185,2139,0,1,2,15,,6,1,0,6
78126,F00137187,2139,0,1,2,20,16.0,36,1,0,6
78127,F00137188,2138,0,1,2,20,17.0,27,2,0,6
78128,F00137189,2138,0,1,2,20,18.0,33,3,0,6
78129,F00137191,2139,0,1,2,20,25.0,28,2,0,6
78130,F00137195,2138,0,1,2,20,48.0,5,2,0,6
78131,F00137196,2138,0,1,2,20,54.0,0,2,0,5
78132,F00137197,2138,0,1,2,30,15.0,38,2,0,6
78133,F00137199,2139,0,1,2,30,38.0,14,3,0,6
78134,F00137201,2139,0,1,2,30,50.0,0,1,0,5
78135,F00137202,2138,0,1,2,40,22.0,30,1,0,6
78136,F00137206,2138,0,1,2,40,50.0,2,3,0,6
78137,F00137207,2139,0,1,2,50,40.0,2,2,0,6
78138,F00137211,2138,0,1,2,20,21.0,25,2,1,7
78139,F00137212,2139,0,1,2,30,44.0,9,2,1,7
78140,F00137213,2139,0,1,2,20,33.0,6,3,1,7
78141,F00137214,2138,0,1,2,40,37.0,11,2,1,7
78142,F00137215,2138,0,1,2,15,34.0,6,1,1,7
78143,F00137219,2138,0,1,2,10,14.0,33,1,2,7
78144,F00137222,2267,0,1,2,20,34.0,17,3,0,6
78145,F00137225,2267,0,1,2,10,39.0,12,3,0,6
78146,F00137226,2267,0,1,2,10,48.0,3,2,0,6
78147,F00137227,2267,0,1,2,15,25.0,29,2,0,6
78148,F00137228,2267,0,1,2,15,41.0,8,2,0,6
78149,F00137229,2267,0,1,2,15,43.0,5,2,0,6
78150,F00137230,2267,0,1,2,20,20.0,24,2,0,6
78151,F00137231,2267,0,1,2,20,22.0,32,3,0,6
78152,F00137232,2267,0,1,2,20,24.0,23,2,0,6
78153,F00137234,2267,0,1,2,20,29.0,19,2,0,6
78154,F00137235,2267,0,1,2,20,41.0,10,3,0,6
78155,F00137237,2267,0,1,2,20,,0,2,0,5
78156,F00137238,2267,0,1,2,25,22.0,23,1,0,6
78157,F00137244,2267,0,1,2,30,28.0,25,3,0,6
78158,F00137245,2267,0,1,2,30,33.0,19,2,0,6
78159,F00137246,2267,0,1,2,30,51.0,0,3,0,5
78160,F00137247,2267,0,1,2,40,10.0,31,1,0,6
78161,F00137248,2267,0,1,2,40,29.0,23,3,0,6
78162,F00137249,2267,0,1,2,50,39.0,10,1,0,6
78163,F00137251,2267,0,1,2,60,36.0,15,2,0,6
78164,F00137254,2267,0,1,2,20,33.0,19,2,1,7
78165,F00137255,2267,0,1,2,50,42.0,10,2,1,7
78166,F00137257,2267,0,1,2,40,20.0,31,1,1,7
78167,F00137259,2402,0,1,2,10,20.0,12,1,0,6
78168,F00137260,2402,0,1,2,15,10.0,36,2,0,6
78169,F00137261,2402,0,1,2,20,17.0,32,2,0,6
78170,F00137262,2401,0,1,2,20,17.0,33,1,0,6
78171,F00137263,2402,0,1,2,20,,38,1,0,6
78172,F00137266,2401,0,1,2,20,24.0,17,2,0,6
78173,F00137267,2401,0,1,2,20,,34,1,0,6
78174,F00137268,2401,0,1,2,20,33.0,17,1,0,6
78175,F00137269,2401,0,1,2,20,44.0,8,2,0,6
78176,F00137272,2402,0,1,2,25,38.0,15,2,0,6
78177,F00137274,2402,0,1,2,30,33.0,18,3,0,6
78178,F00137275,2401,0,1,2,30,37.0,15,2,0,6
78179,F00137277,2401,0,1,2,30,42.0,1,3,0,6
78180,F00137278,2401,0,1,2,40,15.0,5,2,0,6
78181,F00137279,2401,0,1,2,40,25.0,15,1,0,6
78182,F00137280,2402,0,1,2,40,27.0,22,1,0,6
78183,F00137281,2402,0,1,2,40,42.0,0,3,0,5
78184,F00137283,2401,0,1,2,60,36.0,20,2,0,6
78185,F00137284,2401,0,1,2,60,39.0,12,2,0,6
78186,F00137285,2401,0,1,2,40,35.0,10,2,1,7
78187,F00137286,2401,0,1,2,20,44.0,6,2,1,7
78188,F00137288,2401,0,1,2,40,35.0,11,2,1,7
78189,F00137290,2401,0,1,2,20,26.0,26,3,1,7
78190,F00137291,2402,0,1,2,35,24.0,29,2,2,7
78191,F00137292,2542,0,1,2,20,25.0,21,2,0,6
78192,F00137293,2542,0,1,2,30,22.0,27,2,0,6
78193,F00137294,2542,0,1,2,5,30.0,11,2,0,6
78194,F00137296,2542,0,1,2,15,26.0,29,2,0,6
78195,F00137299,2541,0,1,2,20,11.0,41,3,0,6
78196,F00137302,2542,0,1,2,20,,25,1,0,6
78197,F00137304,2542,0,1,2,20,48.0,4,2,0,6
78198,F00137307,2541,0,1,2,20,52.0,2,1,0,6
78199,F00137309,2542,0,1,2,30,30.0,9,2,0,6
78200,F00137310,2542,0,1,2,30,54.0,1,1,0,6
78201,F00137312,2541,0,1,2,40,40.0,15,2,0,6
78202,F00137313,2542,0,1,2,40,54.0,5,3,0,6
78203,F00137314,2542,0,1,2,60,22.0,33,2,0,6
78204,F00137315,2542,0,1,2,60,27.0,26,2,0,6
78205,F00137317,2541,0,1,2,10,41.0,11,1,1,7
78206,F00137319,2688,0,1,2,10,34.0,16,2,0,6
78207,F00137323,2688,0,1,2,20,16.0,40,1,0,6
78208,F00137324,2688,0,1,2,20,17.0,36,2,0,6
78209,F00137325,2688,0,1,2,20,30.0,23,2,0,6
78210,F00137326,2688,0,1,2,20,40.0,7,2,0,6
78211,F00137327,2688,0,1,2,20,50.0,4,2,0,6
78212,F00137328,2687,0,1,2,30,14.0,40,2,0,6
78213,F00137329,2688,0,1,2,30,,4,2,0,6
78214,F00137332,2688,0,1,2,40,28.0,20,2,0,6
78215,F00137334,2688,0,1,2,40,42.0,16,3,0,6
78216,F00137336,2688,0,1,2,45,16.0,31,2,0,6
78217,F00137337,2688,0,1,2,50,42.0,16,2,0,6
78218,F00137339,2688,0,1,2,40,37.0,25,1,1,7
78219,F00137342,2688,0,1,2,40,21.0,26,2,1,7
78220,F00137344,2840,0,1,2,10,13.0,13,3,0,6
78221,F00137348,2840,0,1,2,15,39.0,9,2,0,6
78222,F00137350,2840,0,1,2,15,,15,3,0,6
78223,F00137351,2840,0,1,2,20,20.0,28,1,0,6
78224,F00137354,2840,0,1,2,20,42.0,13,3,0,6
78225,F00137355,2840,0,1,2,20,50.0,4,3,0,6
78226,F00137356,2840,0,1,2,25,54.0,1,1,0,6
78227,F00137358,2840,0,1,2,30,27.0,30,2,0,6
78228,F00137359,2840,0,1,2,40,,30,3,0,6
78229,F00137360,2840,0,1,2,40,28.0,33,2,0,6
78230,F00137364,2840,0,1,2,30,45.0,8,1,1,7
78231,F00137368,2840,0,1,2,30,27.0,30,2,1,7
78232,F00137372,2999,0,1,2,10,14.0,40,3,0,6
78233,F00137374,2999,0,1,2,15,27.0,26,2,0,6
78234,F00137375,2999,0,1,2,15,47.0,10,2,0,6
78235,F00137376,2999,0,1,2,20,20.0,36,1,0,6
78236,F00137379,2999,0,1,2,20,35.0,10,1,0,6
78237,F00137381,2999,0,1,2,30,23.0,34,2,0,6
78238,F00137383,2999,0,1,2,40,,22,2,0,6
78239,F00137384,2999,0,1,2,40,44.0,12,3,0,6
78240,F00137385,2999,0,1,2,60,24.0,32,3,0,6
78241,F00137387,2999,0,1,2,20,30.0,19,2,1,7
78242,F00137389,2999,0,1,2,20,,14,2,1,7
78243,F00137390,2999,0,1,2,20,46.0,3,2,1,7
78244,F00137391,2999,0,1,2,10,24.0,34,2,1,7
78245,F00137393,2999,0,1,2,20,36.0,13,3,1,7
78246,F00137394,3164,0,1,2,20,35.0,20,3,0,6
78247,F00137395,3165,0,1,2,5,19.0,18,1,0,6
78248,F00137396,3164,0,1,2,10,13.0,32,2,0,6
78249,F00137397,3165,0,1,2,10,35.0,17,2,0,6
78250,F00137398,3164,0,1,2,10,40.0,3,3,0,6
78251,F00137400,3164,0,1,2,15,30.0,27,2,0,6
78252,F00137404,3164,0,1,2,20,37.0,19,3,0,6
78253,F00137405,3165,0,1,2,20,40.0,15,2,0,6
78254,F00137407,3164,0,1,2,20,47.0,12,1,0,6
78255,F00137408,3164,0,1,2,25,42.0,17,2,0,6
78256,F00137409,3164,0,1,2,40,60.0,2,2,0,6
78257,F00137411,3164,0,1,2,50,32.0,24,3,0,6
78258,F00137412,3164,0,1,2,5,40.0,15,1,1,7
78259,F00137413,3164,0,1,2,40,38.0,21,1,1,7
78260,F00137415,3164,0,1,2,25,52.0,5,1,1,7
78261,F00137416,3164,0,1,2,10,8.0,40,3,1,7
78262,F00137417,3164,0,1,2,20,25.0,20,3,1,7
78263,F00137420,3164,0,1,2,20,22.0,37,2,1,7
78264,F00137421,3164,0,1,2,20,48.0,9,3,1,7
78265,F00137422,3164,0,1,2,40,41.0,10,1,2,7
78266,F00137423,3337,0,1,2,5,10.0,32,2,0,6
78267,F00137424,3337,0,1,2,5,19.0,36,2,0,6
78268,F00137426,3336,0,1,2,10,28.0,24,2,0,6
78269,F00137427,3336,0,1,2,10,45.0,6,2,0,6
78270,F00137428,3337,0,1,2,10,45.0,19,2,0,6
78271,F00137431,3337,0,1,2,20,20.0,33,2,0,6
78272,F00137433,3336,0,1,2,20,33.0,32,1,0,6
78273,F00137435,3336,0,1,2,20,58.0,2,2,0,6
78274,F00137437,3337,0,1,2,40,40.0,26,2,0,6
78275,F00137438,3336,0,1,2,55,29.0,31,2,0,6
78276,F00137440,3337,0,1,2,15,29.0,29,1,1,7
78277,F00137443,3337,0,1,2,15,40.0,21,2,1,7
78278,F00137444,3337,0,1,2,20,35.0,21,2,2,7
78279,F00137445,3516,0,1,2,10,23.0,32,1,0,6
78280,F00137446,3516,0,1,2,15,36.0,18,3,0,6
78281,F00137447,3516,0,1,2,15,36.0,20,2,0,6
78282,F00137448,3516,0,1,2,20,12.0,47,3,0,6
78283,F00137449,3516,0,1,2,20,21.0,37,1,0,6
78284,F00137451,3516,0,1,2,20,52.0,10,3,0,6
78285,F00137453,3516,0,1,2,30,16.0,47,3,0,6
78286,F00137454,3516,0,1,2,30,27.0,30,2,0,6
78287,F00137455,3516,0,1,2,30,34.0,27,2,0,6
78288,F00137458,3516,0,1,2,40,40.0,19,2,2,7
78289,F00137459,3702,0,1,2,20,20.0,23,2,1,7
78290,F00137462,3896,0,1,2,20,40.0,19,2,0,6
78291,F00137463,3895,0,1,2,60,46.0,17,2,1,7
78292,F00137464,3895,0,1,2,10,35.0,19,3,1,7
78293,F00137466,4097,0,1,2,10,27.0,37,1,1,7
78294,F00137468,150,1,0,2,20,14.0,3,3,0,6
78295,F00137474,188,1,0,2,20,20.0,1,2,0,6
78296,F00137475,188,1,0,2,30,8.0,4,2,0,6
78297,F00137476,209,1,0,2,10,9.0,8,3,0,6
78298,F00137478,209,1,0,2,10,13.0,4,2,0,6
78299,F00137484,257,1,0,2,10,,10,2,0,6
78300,F00137485,256,1,0,2,15,14.0,5,1,0,6
78301,F00137486,283,1,0,2,15,14.0,7,1,0,6
78302,F00137487,283,1,0,2,15,16.0,7,3,0,6
78303,F00137489,283,1,0,2,30,26.0,1,2,0,6
78304,F00137490,311,1,0,2,10,21.0,2,3,0,6
78305,F00137491,312,1,0,2,20,9.0,4,2,0,6
78306,F00137493,312,1,0,2,20,20.0,0,2,0,5
78307,F00137495,311,1,0,2,30,,9,1,0,6
78308,F00137496,312,1,0,2,40,17.0,10,3,0,6
78309,F00137497,312,1,0,2,40,20.0,1,3,0,6
78310,F00137498,342,1,0,2,5,12.0,3,1,0,6
78311,F00137499,342,1,0,2,5,21.0,4,2,0,6
78312,F00137500,342,1,0,2,20,18.0,1,2,0,6
78313,F00137501,342,1,0,2,20,20.0,4,2,0,6
78314,F00137503,342,1,0,2,20,28.0,1,2,0,6
78315,F00137506,375,1,0,2,10,11.0,13,2,0,6
78316,F00137508,375,1,0,2,20,11.0,3,3,0,6
78317,F00137510,375,1,0,2,20,21.0,10,1,0,6
78318,F00137512,375,1,0,2,25,,13,1,0,6
78319,F00137513,375,1,0,2,30,15.0,14,2,0,6
78320,F00137514,375,1,0,2,30,17.0,1,1,0,6
78321,F00137515,375,1,0,2,20,23.0,8,3,1,7
78322,F00137516,411,1,0,2,5,18.0,11,3,0,6
78323,F00137517,410,1,0,2,5,30.0,0,3,0,5
78324,F00137523,410,1,0,2,20,30.0,0,1,0,5
78325,F00137524,410,1,0,2,25,27.0,2,2,0,6
78326,F00137526,411,1,0,2,30,18.0,12,2,0,6
78327,F00137527,410,1,0,2,30,,5,3,0,6
78328,F00137530,410,1,0,2,20,18.0,12,3,1,7
78329,F00137531,410,1,0,2,40,23.0,2,3,1,7
78330,F00137534,448,1,0,2,10,5.0,15,3,0,6
78331,F00137536,448,1,0,2,15,,16,1,0,6
78332,F00137538,448,1,0,2,30,7.0,14,1,0,6
78333,F00137541,448,1,0,2,40,24.0,5,3,0,6
78334,F00137544,488,1,0,2,40,16.0,15,1,0,6
78335,F00137548,488,1,0,2,15,26.0,1,3,0,6
78336,F00137549,488,1,0,2,15,26.0,5,2,0,6
78337,F00137550,489,1,0,2,20,10.0,17,3,0,6
78338,F00137554,488,1,0,2,20,30.0,1,2,0,6
78339,F00137555,488,1,0,2,30,23.0,0,3,0,5
78340,F00137556,488,1,0,2,40,27.0,2,1,0,6
78341,F00137557,488,1,0,2,50,25.0,2,2,0,6
78342,F00137558,488,1,0,2,50,28.0,3,3,0,6
78343,F00137559,489,1,0,2,10,26.0,4,1,1,7
78344,F00137563,531,1,0,2,15,,10,1,0,6
78345,F00137564,531,1,0,2,15,18.0,1,3,0,6
78346,F00137565,531,1,0,2,15,,14,2,0,6
78347,F00137566,531,1,0,2,15,20.0,6,1,0,6
78348,F00137567,531,1,0,2,15,26.0,2,3,0,6
78349,F00137569,531,1,0,2,35,30.0,3,1,0,6
78350,F00137570,531,1,0,2,40,21.0,11,2,0,6
78351,F00137571,531,1,0,2,50,13.0,17,2,0,6
78352,F00137574,577,1,0,2,10,,13,2,0,6
78353,F00137575,577,1,0,2,20,24.0,11,3,0,6
78354,F00137576,577,1,0,2,5,19.0,15,3,0,6
78355,F00137577,577,1,0,2,10,10.0,18,1,0,6
78356,F00137580,577,1,0,2,10,20.0,13,3,0,6
78357,F00137586,577,1,0,2,40,28.0,5,3,0,6
78358,F00137587,577,1,0,2,50,27.0,3,3,0,6
78359,F00137588,577,1,0,2,50,33.0,2,3,0,6
78360,F00137590,625,1,0,2,5,10.0,15,3,0,6
78361,F00137591,626,1,0,2,5,16.0,16,2,0,6
78362,F00137592,626,1,0,2,10,5.0,0,2,0,5
78363,F00137593,625,1,0,2,10,,17,2,0,6
78364,F00137598,625,1,0,2,10,28.0,2,1,0,6
78365,F00137599,625,1,0,2,10,30.0,1,1,0,6
78366,F00137604,625,1,0,2,20,23.0,6,2,0,6
78367,F00137606,626,1,0,2,60,31.0,0,2,0,5
78368,F00137607,625,1,0,2,20,28.0,5,2,1,7
78369,F00137608,677,1,0,2,5,8.0,18,2,0,6
78370,F00137609,677,1,0,2,5,,2,2,0,6
78371,F00137610,677,1,0,2,5,29.0,4,2,0,6
78372,F00137611,677,1,0,2,10,11.0,19,2,0,6
78373,F00137613,677,1,0,2,10,16.0,19,2,0,6
78374,F00137616,677,1,0,2,10,20.0,10,2,0,6
78375,F00137617,677,1,0,2,10,23.0,9,1,0,6
78376,F00137618,677,1,0,2,15,7.0,12,3,0,6
78377,F00137619,677,1,0,2,15,14.0,16,1,0,6
78378,F00137622,677,1,0,2,20,8.0,0,1,0,5
78379,F00137623,677,1,0,2,20,29.0,6,2,0,6
78380,F00137624,677,1,0,2,20,38.0,5,3,0,6
78381,F00137625,677,1,0,2,30,21.0,11,2,0,6
78382,F00137627,677,1,0,2,40,21.0,13,1,0,6
78383,F00137630,677,1,0,2,20,18.0,7,2,1,7
78384,F00137631,732,1,0,2,5,11.0,20,2,0,6
78385,F00137632,732,1,0,2,5,20.0,14,1,0,6
78386,F00137634,732,1,0,2,10,13.0,1,2,0,6
78387,F00137638,731,1,0,2,10,22.0,14,1,0,6
78388,F00137640,731,1,0,2,10,33.0,0,1,0,5
78389,F00137643,732,1,0,2,15,22.0,9,3,0,6
78390,F00137644,731,1,0,2,15,,13,1,0,6
78391,F00137645,731,1,0,2,15,22.0,14,3,0,6
78392,F00137647,731,1,0,2,20,,18,2,0,6
78393,F00137649,731,1,0,2,20,16.0,16,3,0,6
78394,F00137651,731,1,0,2,20,20.0,7,2,0,6
78395,F00137652,732,1,0,2,20,23.0,7,2,0,6
78396,F00137653,731,1,0,2,20,,8,2,0,6
78397,F00137654,731,1,0,2,20,29.0,3,2,0,6
78398,F00137655,732,1,0,2,20,32.0,7,3,0,6
78399,F00137657,731,1,0,2,25,17.0,18,2,0,6
78400,F00137661,732,1,0,2,30,20.0,12,3,0,6
78401,F00137662,731,1,0,2,30,,8,2,0,6
78402,F00137665,731,1,0,2,40,25.0,8,1,0,6
78403,F00137666,732,1,0,2,45,36.0,1,1,0,6
78404,F00137667,732,1,0,2,50,33.0,5,3,0,6
78405,F00137668,731,1,0,2,10,25.0,2,2,1,7
78406,F00137669,789,1,0,2,5,8.0,18,2,0,6
78407,F00137672,790,1,0,2,10,,8,3,0,6
78408,F00137673,789,1,0,2,10,18.0,10,2,0,6
78409,F00137675,789,1,0,2,10,23.0,14,2,0,6
78410,F00137678,790,1,0,2,20,22.0,11,3,0,6
78411,F00137679,789,1,0,2,20,25.0,1,3,0,6
78412,F00137681,790,1,0,2,20,32.0,4,1,0,6
78413,F00137682,790,1,0,2,25,24.0,5,3,0,6
78414,F00137687,851,1,0,2,5,13.0,11,2,0,6
78415,F00137689,851,1,0,2,10,10.0,16,3,0,6
78416,F00137691,851,1,0,2,15,20.0,11,2,0,6
78417,F00137692,851,1,0,2,15,23.0,13,1,0,6
78418,F00137693,851,1,0,2,15,34.0,2,2,0,6
78419,F00137694,850,1,0,2,20,25.0,14,1,0,6
78420,F00137695,851,1,0,2,20,27.0,6,2,0,6
78421,F00137696,851,1,0,2,20,28.0,6,2,0,6
78422,F00137697,851,1,0,2,20,31.0,4,2,0,6
78423,F00137698,850,1,0,2,20,35.0,2,3,0,6
78424,F00137700,851,1,0,2,30,37.0,1,1,0,6
78425,F00137701,850,1,0,2,40,30.0,5,3,0,6
78426,F00137703,851,1,0,2,60,37.0,1,2,0,6
78427,F00137705,916,1,0,2,10,13.0,25,2,0,6
78428,F00137707,915,1,0,2,10,16.0,20,3,0,6
78429,F00137711,915,1,0,2,10,33.0,5,2,0,6
78430,F00137714,915,1,0,2,15,20.0,15,2,0,6
78431,F00137715,915,1,0,2,15,32.0,5,2,0,6
78432,F00137721,915,1,0,2,20,26.0,15,2,0,6
78433,F00137723,915,1,0,2,30,29.0,1,3,0,6
78434,F00137724,915,1,0,2,50,21.0,13,1,0,6
78435,F00137725,916,1,0,2,60,10.0,17,3,0,6
78436,F00137726,915,1,0,2,60,26.0,11,3,0,6
78437,F00137732,984,1,0,2,5,34.0,5,2,0,6
78438,F00137734,984,1,0,2,10,8.0,18,2,0,6
78439,F00137735,984,1,0,2,10,11.0,13,1,0,6
78440,F00137737,984,1,0,2,10,14.0,22,2,0,6
78441,F00137738,984,1,0,2,10,15.0,23,2,0,6
78442,F00137739,984,1,0,2,10,19.0,21,1,0,6
78443,F00137740,984,1,0,2,10,22.0,11,3,0,6
78444,F00137742,984,1,0,2,10,27.0,9,3,0,6
78445,F00137743,984,1,0,2,10,28.0,9,3,0,6
78446,F00137744,984,1,0,2,15,17.0,0,1,0,5
78447,F00137745,984,1,0,2,15,24.0,9,3,0,6
78448,F00137747,984,1,0,2,15,40.0,1,2,0,6
78449,F00137748,984,1,0,2,20,10.0,21,3,0,6
78450,F00137750,984,1,0,2,20,17.0,18,3,0,6
78451,F00137751,984,1,0,2,20,21.0,6,1,0,6
78452,F00137753,984,1,0,2,20,27.0,8,2,0,6
78453,F00137756,984,1,0,2,20,31.0,3,1,0,6
78454,F00137757,984,1,0,2,20,33.0,8,2,0,6
78455,F00137759,984,1,0,2,20,39.0,1,3,0,6
78456,F00137762,984,1,0,2,30,23.0,12,2,0,6
78457,F00137764,984,1,0,2,50,18.0,17,1,0,6
78458,F00137765,984,1,0,2,60,32.0,8,1,0,6
78459,F00137773,1056,1,0,2,15,31.0,9,2,0,6
78460,F00137774,1056,1,0,2,15,34.0,5,3,0,6
78461,F00137776,1056,1,0,2,20,39.0,1,1,0,6
78462,F00137777,1056,1,0,2,30,35.0,0,3,0,5
78463,F00137778,1056,1,0,2,30,,2,2,0,6
78464,F00137780,1056,1,0,2,40,20.0,12,3,0,6
78465,F00137782,1056,1,0,2,40,29.0,14,2,0,6
78466,F00137786,1056,1,0,2,50,30.0,6,1,0,6
78467,F00137787,1056,1,0,2,60,25.0,3,1,0,6
78468,F00137789,1056,1,0,2,10,27.0,12,2,2,7
78469,F00137790,1132,1,0,2,10,,7,2,0,6
78470,F00137793,1132,1,0,2,5,10.0,23,2,0,6
78471,F00137794,1132,1,0,2,5,18.0,23,2,0,6
78472,F00137795,1132,1,0,2,5,25.0,13,1,0,6
78473,F00137797,1132,1,0,2,5,30.0,12,1,0,6
78474,F00137799,1132,1,0,2,10,15.0,25,1,0,6
78475,F00137800,1132,1,0,2,10,23.0,17,2,0,6
78476,F00137801,1132,1,0,2,10,35.0,4,1,0,6
78477,F00137802,1132,1,0,2,15,,18,2,0,6
78478,F00137805,1132,1,0,2,20,15.0,23,2,0,6
78479,F00137808,1132,1,0,2,20,28.0,15,3,0,6
78480,F00137809,1132,1,0,2,20,32.0,3,2,0,6
78481,F00137810,1132,1,0,2,30,33.0,5,2,0,6
78482,F00137812,1132,1,0,2,35,34.0,4,1,0,6
78483,F00137813,1132,1,0,2,35,38.0,8,2,0,6
78484,F00137814,1132,1,0,2,40,25.0,17,1,0,6
78485,F00137817,1132,1,0,2,5,23.0,17,3,1,7
78486,F00137818,1132,1,0,2,50,24.0,11,2,1,7
78487,F00137823,1212,1,0,2,10,18.0,19,2,0,6
78488,F00137829,1212,1,0,2,15,,9,2,0,6
78489,F00137832,1212,1,0,2,15,40.0,2,1,0,6
78490,F00137833,1212,1,0,2,20,8.0,24,2,0,6
78491,F00137835,1212,1,0,2,20,25.0,8,1,0,6
78492,F00137841,1212,1,0,2,40,16.0,20,1,0,6
78493,F00137842,1212,1,0,2,40,26.0,1,1,0,6
78494,F00137843,1212,1,0,2,40,,3,1,0,6
78495,F00137845,1212,1,0,2,40,34.0,9,1,0,6
78496,F00137846,1212,1,0,2,60,34.0,10,1,0,6
78497,F00137851,1297,1,0,2,5,31.0,14,1,0,6
78498,F00137852,1296,1,0,2,10,,5,2,0,6
78499,F00137854,1296,1,0,2,15,30.0,15,2,0,6
78500,F00137855,1297,1,0,2,15,35.0,10,1,0,6
78501,F00137856,1296,1,0,2,15,38.0,1,3,0,6
78502,F00137858,1296,1,0,2,20,21.0,18,3,0,6
78503,F00137860,1297,1,0,2,20,39.0,2,1,0,6
78504,F00137862,1296,1,0,2,20,40.0,1,2,0,6
78505,F00137864,1296,1,0,2,30,35.0,4,3,0,6
